speciesCode,comName,sciName,locId,locName,obsDt,lat,lng,locationPrivate,exoticCategory,howMany,region
chiswa1,Chilean Swallow,Tachycineta leucopyga,L4782737,Oficina Victoria,2016-07-11,-20.7416664,-69.6568823,True,-1,1.0,Tarapacá
siltea1,Silver Teal,Spatula versicolor,L2386521,Laguna Cabeza de Mar 4,2016-07-11,-52.6887564,-70.8954191,False,-1,22.0,Magallanes
cintea,Cinnamon Teal,Spatula cyanoptera,L2386521,Laguna Cabeza de Mar 4,2016-07-11,-52.6887564,-70.8954191,False,-1,3.0,Magallanes
tatdot1,Tawny-throated Dotterel,Oreopholus ruficollis,L3815360,Canto del agua,2016-07-11,-28.119679,-70.7182417,True,-1,20.0,Atacama
comgal1,Common Gallinule,Gallinula galeata,L604483,Pichicuy--Humedal,2016-07-11,-32.3469021,-71.4466238,False,-1,2.0,Valparaíso
whbmoc1,White-banded Mockingbird,Mimus triurus,L7105170,melinka,2016-07-12,-43.8975,-73.7466667,True,-1,1.0,Aisén del General Carlos Ibáñez del Campo
twbplo1,Two-banded Plover,Charadrius falklandicus,L3083025,Caldera (El Morro),2016-07-13,-27.1431862,-70.8986944,True,-1,2.0,Atacama
rucdot1,Rufous-chested Dotterel,Charadrius modestus,L3083025,Caldera (El Morro),2016-07-13,-27.1431862,-70.8986944,True,-1,1.0,Atacama
y00678,Crested Caracara,Caracara plancus,L3148368,Caldera (Los Pulpos),2016-07-13,-27.0255992,-70.8057647,True,-1,2.0,Atacama
speduc2,Spectacled Duck,Speculanas specularis,L4815183,Laguna Estancia Vega Castillo,2016-07-13,-51.2860778,-72.6636171,True,-1,16.0,Magallanes
chifla1,Chilean Flamingo,Phoenicopterus chilensis,L4815183,Laguna Estancia Vega Castillo,2016-07-13,-51.2860778,-72.6636171,True,-1,131.0,Magallanes
grhowl2,Lesser Horned Owl,Bubo magellanicus,L3120400,"Fcfm, U. de Chile",2016-07-14,-33.4577881,-70.662185,True,-1,1.0,Región Metropolitana de Santiago
redsho1,Red Shoveler,Spatula platalea,L4786208,Laguna Matanza,2016-07-14,-33.758912,-71.6889219,True,-1,196.0,Valparaíso
whcpin,White-cheeked Pintail,Anas bahamensis,L4786208,Laguna Matanza,2016-07-14,-33.758912,-71.6889219,True,-1,44.0,Valparaíso
chifla1,Chilean Flamingo,Phoenicopterus chilensis,L4786208,Laguna Matanza,2016-07-14,-33.758912,-71.6889219,True,-1,1.0,Valparaíso
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L4786208,Laguna Matanza,2016-07-14,-33.758912,-71.6889219,True,-1,52.0,Valparaíso
bkfibi1,Black-faced Ibis,Theristicus melanopis,L606243,Humedal Tres Puentes,2016-07-14,-53.1162328,-70.8813,False,-1,27.0,Magallanes
robpoc1,Rosy-billed Pochard,Netta peposaca,L4025581,Universidad de Concepción,2016-07-14,-36.8278022,-73.0380106,False,-1,1.0,Bío-Bío
brhgul2,Brown-hooded Gull,Chroicocephalus maculipennis,L593521,RN El Yali--Laguna Albufera,2016-07-14,-33.7592408,-71.7343712,False,-1,726.0,Valparaíso
btsfin1,Band-tailed Sierra Finch,Rhopospina alaudina,L614177,El Yali--Tranque Los Molles,2016-07-14,-33.8030433,-71.6956615,False,-1,1.0,Valparaíso
punsni1,Puna Snipe,Gallinago andina,L9861333,Bofedal al lado de caseta Conaf,2016-07-15,-18.2506727,-69.1769352,True,-1,2.0,Arica y Parinacota
mallar3,Mallard,Anas platyrhynchos,L606195,Estero Catapilco--Desembocadura (Laguna Zapallar),2016-07-15,-32.6327613,-71.426518,False,1,5.0,Valparaíso
libher,Little Blue Heron,Egretta caerulea,L504548,Estero Mantagua,2016-07-15,-32.8844165,-71.5067482,False,-1,1.0,Valparaíso
robpoc1,Rosy-billed Pochard,Netta peposaca,L4025581,Universidad de Concepción,2016-07-15,-36.8278022,-73.0380106,False,-1,1.0,Bío-Bío
giahum1,Giant Hummingbird,Patagona gigas,L3083439,El Recreo (Algarrobito),2016-07-15,-29.946503,-71.1440116,True,-1,1.0,Coquimbo
comgal1,Common Gallinule,Gallinula galeata,L791057,Estero El Culebrón--Desembocadura,2016-07-15,-29.9617015,-71.3218206,False,-1,5.0,Coquimbo
twbplo1,Two-banded Plover,Charadrius falklandicus,L791057,Estero El Culebrón--Desembocadura,2016-07-15,-29.9617015,-71.3218206,False,-1,6.0,Coquimbo
twbplo1,Two-banded Plover,Charadrius falklandicus,L604466,Río Choapa--Desembocadura,2016-07-16,-31.6204244,-71.5592766,False,-1,39.0,Coquimbo
snoplo5,Snowy Plover,Charadrius nivosus,L604466,Río Choapa--Desembocadura,2016-07-16,-31.6204244,-71.5592766,False,-1,40.0,Coquimbo
semplo,Semipalmated Plover,Charadrius semipalmatus,L604466,Río Choapa--Desembocadura,2016-07-16,-31.6204244,-71.5592766,False,-1,9.0,Coquimbo
rucdot1,Rufous-chested Dotterel,Charadrius modestus,L604466,Río Choapa--Desembocadura,2016-07-16,-31.6204244,-71.5592766,False,-1,179.0,Coquimbo
soasni3,Magellanic Snipe,Gallinago magellanica,L604466,Río Choapa--Desembocadura,2016-07-16,-31.6204244,-71.5592766,False,-1,25.0,Coquimbo
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L516511,Algarrobo,2016-07-16,-33.3646569,-71.6727448,False,-1,1.0,Valparaíso
wepdov1,West Peruvian Dove,Zenaida meloda,L4794125,Media luna de rodeo - Lampa,2016-07-16,-33.274539,-70.88817,True,-1,1.0,Región Metropolitana de Santiago
incter1,Inca Tern,Larosterna inca,L4791548,Puerta los Leones,2016-07-16,-36.7088032,-73.1127664,False,-1,2.0,Bío-Bío
whbmoc1,White-banded Mockingbird,Mimus triurus,L3180870,Baquedano,2016-07-16,-23.3341885,-69.8401308,False,-1,1.0,Antofagasta
slccoo1,Slate-colored Coot,Fulica ardesiaca,L673642,Río Elqui--Desembocadura,2016-07-16,-29.8933968,-71.2727094,False,-1,1.0,Coquimbo
blkski,Black Skimmer,Rynchops niger,L572344,Río Aconcagua--Desembocadura Humedal Urbano,2016-07-16,-32.917422,-71.5067911,False,-1,155.0,Valparaíso
triher,Tricolored Heron,Egretta tricolor,L668852,Río Lluta--Desembocadura,2016-07-17,-18.4165392,-70.3224081,False,-1,1.0,Arica y Parinacota
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L3758370,"Valle Los Naranjos, Curacaví",2016-07-17,-33.376536,-71.187489,True,-1,4.0,Región Metropolitana de Santiago
mallar3,Mallard,Anas platyrhynchos,L856481,Río Mehuin--Estuario (Puente negro),2016-07-17,-39.4379579,-73.1983316,False,1,3.0,Los Ríos
rucdot1,Rufous-chested Dotterel,Charadrius modestus,L856481,Río Mehuin--Estuario (Puente negro),2016-07-17,-39.4379579,-73.1983316,False,-1,216.0,Los Ríos
tatdot1,Tawny-throated Dotterel,Oreopholus ruficollis,L960027,Huentelauquén--Llanos,2016-07-17,-31.5894299,-71.557517,False,-1,315.0,Coquimbo
leasee1,Least Seedsnipe,Thinocorus rumicivorus,L960027,Huentelauquén--Llanos,2016-07-17,-31.5894299,-71.557517,False,-1,20.0,Coquimbo
slccoo1,Slate-colored Coot,Fulica ardesiaca,L673642,Río Elqui--Desembocadura,2016-07-17,-29.8933968,-71.2727094,False,-1,1.0,Coquimbo
andgul1,Andean Gull,Chroicocephalus serranus,L4811056,Humedal del Río Lluta,2016-07-18,-18.4133326,-70.3235775,True,-1,300.0,Arica y Parinacota
triher,Tricolored Heron,Egretta tricolor,L4811056,Humedal del Río Lluta,2016-07-18,-18.4133326,-70.3235775,True,-1,1.0,Arica y Parinacota
ausneg1,Austral Negrito,Lessonia rufa,L4811056,Humedal del Río Lluta,2016-07-18,-18.4133326,-70.3235775,True,-1,1.0,Arica y Parinacota
hrshaw,Harris's Hawk,Parabuteo unicinctus,L12252277,Parcela dos hermanos,2016-07-19,-45.5856237,-72.1620645,True,-1,2.0,Aisén del General Carlos Ibáñez del Campo
willet1,Willet,Tringa semipalmata,L833866,Río Carampangue--Desembocadura,2016-07-19,-37.2350095,-73.2970691,False,-1,2.0,Bío-Bío
blcsis2,Black-chinned Siskin,Spinus barbatus,L3963837,Salinas de Pullally--Camino de acceso,2016-07-19,-32.4280789,-71.37326,False,-1,150.0,Valparaíso
blnswa2,Black-necked Swan,Cygnus melancoryphus,L3349701,censo cnaa canal señoret y fiodo eberhard,2016-07-19,-51.7163941,-72.5291634,True,-1,3099.0,Magallanes
uplgoo1,Upland Goose,Chloephaga picta,L3349701,censo cnaa canal señoret y fiodo eberhard,2016-07-19,-51.7163941,-72.5291634,True,-1,1212.0,Magallanes
flystd1,Flying Steamer-Duck,Tachyeres patachonicus,L3349701,censo cnaa canal señoret y fiodo eberhard,2016-07-19,-51.7163941,-72.5291634,True,-1,100.0,Magallanes
speduc2,Spectacled Duck,Speculanas specularis,L3349701,censo cnaa canal señoret y fiodo eberhard,2016-07-19,-51.7163941,-72.5291634,True,-1,46.0,Magallanes
siltea1,Silver Teal,Spatula versicolor,L3349701,censo cnaa canal señoret y fiodo eberhard,2016-07-19,-51.7163941,-72.5291634,True,-1,7.0,Magallanes
chifla1,Chilean Flamingo,Phoenicopterus chilensis,L3349701,censo cnaa canal señoret y fiodo eberhard,2016-07-19,-51.7163941,-72.5291634,True,-1,563.0,Magallanes
gregre1,Great Grebe,Podiceps major,L3349701,censo cnaa canal señoret y fiodo eberhard,2016-07-19,-51.7163941,-72.5291634,True,-1,54.0,Magallanes
chisku1,Chilean Skua,Stercorarius chilensis,L3349701,censo cnaa canal señoret y fiodo eberhard,2016-07-19,-51.7163941,-72.5291634,True,-1,2.0,Magallanes
impcor1,Imperial Cormorant,Leucocarbo atriceps,L3349701,censo cnaa canal señoret y fiodo eberhard,2016-07-19,-51.7163941,-72.5291634,True,-1,520.0,Magallanes
bcbeag1,Black-chested Buzzard-Eagle,Geranoaetus melanoleucus,L3349701,censo cnaa canal señoret y fiodo eberhard,2016-07-19,-51.7163941,-72.5291634,True,-1,12.0,Magallanes
dabcin1,Dark-bellied Cinclodes,Cinclodes patagonicus,L3349701,censo cnaa canal señoret y fiodo eberhard,2016-07-19,-51.7163941,-72.5291634,True,-1,11.0,Magallanes
comgal1,Common Gallinule,Gallinula galeata,L791057,Estero El Culebrón--Desembocadura,2016-07-20,-29.9617015,-71.3218206,False,-1,1.0,Coquimbo
libher,Little Blue Heron,Egretta caerulea,L791057,Estero El Culebrón--Desembocadura,2016-07-20,-29.9617015,-71.3218206,False,-1,1.0,Coquimbo
siltea1,Silver Teal,Spatula versicolor,L4324883,Laguna calafate,2016-07-20,-51.0334601,-72.8580236,True,-1,8.0,Magallanes
wrlrus1,Wren-like Rushbird,Phleocryptes melanops,L4324883,Laguna calafate,2016-07-20,-51.0334601,-72.8580236,True,-1,7.0,Magallanes
bkfibi1,Black-faced Ibis,Theristicus melanopis,L606243,Humedal Tres Puentes,2016-07-21,-53.1162328,-70.8813,False,-1,18.0,Magallanes
rudtur,Ruddy Turnstone,Arenaria interpres,L1112230,Río Biobío--Desembocadura,2016-07-21,-36.8092847,-73.1611633,False,-1,1.0,Bío-Bío
gyfcin1,Gray-flanked Cinclodes,Cinclodes oustaleti,L4699629,Km 44 sur al Km 46,2016-07-21,-53.5175503,-70.9495997,True,-1,3.0,Magallanes
cappet,Cape Petrel,Daption capense,L2096360,Sector Punta Carrera,2016-07-21,-53.5847099,-70.9261894,True,-1,4.0,Magallanes
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L780772,Laguna Verde,2016-07-21,-33.0985164,-71.6657925,True,-1,1.0,Magallanes
leater1,Least Tern,Sternula antillarum,L668852,Río Lluta--Desembocadura,2016-07-21,-18.4165392,-70.3224081,False,-1,2.0,Arica y Parinacota
leater1,Least Tern,Sternula antillarum,L668852,Río Lluta--Desembocadura,2016-07-22,-18.4165392,-70.3224081,False,-1,2.0,Arica y Parinacota
triher,Tricolored Heron,Egretta tricolor,L668852,Río Lluta--Desembocadura,2016-07-22,-18.4165392,-70.3224081,False,-1,1.0,Arica y Parinacota
grhgul,Gray-hooded Gull,Chroicocephalus cirrocephalus,L668852,Río Lluta--Desembocadura,2016-07-22,-18.4165392,-70.3224081,False,-1,1.0,Arica y Parinacota
aupowl1,Austral Pygmy-Owl,Glaucidium nana,L4658754,Edificio Investigacion Usach,2016-07-22,-33.4498003,-70.6817396,True,-1,2.0,Región Metropolitana de Santiago
pedpet1,Peruvian Diving-Petrel,Pelecanoides garnotii,L2988068,SN Península de Hualpén,2016-07-23,-36.7796965,-73.1821542,False,-1,1.0,Bío-Bío
grhgul,Gray-hooded Gull,Chroicocephalus cirrocephalus,L668852,Río Lluta--Desembocadura,2016-07-24,-18.4165392,-70.3224081,False,-1,3.0,Arica y Parinacota
neocor,Neotropic Cormorant,Nannopterum brasilianum,L772324,Lago Budi--Puerto Domínguez,2016-07-24,-38.8947905,-73.2558382,False,-1,680.0,Araucanía
permar1,Peruvian Martin,Progne murphyi,L4203251,Cementerio de la Paz,2016-07-24,-18.4419144,-70.2821052,True,-1,1.0,Arica y Parinacota
slbpar1,Slender-billed Parakeet,Enicognathus leptorhynchus,L4812782,"CL-Región del Bío Bío-Negrete - -37.619x-72.592 - jul. 24, 2016 14:43",2016-07-24,-37.6191084,-72.5916207,True,-1,2000.0,Bío-Bío
hudgod,Hudsonian Godwit,Limosa haemastica,L770492,Puaucho--Playa,2016-07-24,-38.9433223,-73.341186,False,-1,1.0,Araucanía
relcor1,Red-legged Cormorant,Poikilocarbo gaimardi,L770492,Puaucho--Playa,2016-07-24,-38.9433223,-73.341186,False,-1,350.0,Araucanía
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L1557345,Caleu - Lo Marín,2016-07-24,-32.9888318,-70.9765152,True,-1,1.0,Región Metropolitana de Santiago
gyfcin1,Gray-flanked Cinclodes,Cinclodes oustaleti,L3146914,"Quebrada Carrizo, Antofagasta",2016-07-24,-23.6989412,-70.4111812,True,-1,3.0,Antofagasta
blkrai,Black Rail,Laterallus jamaicensis,L629583,SN Península de Hualpén--Humedal Lenga,2016-07-24,-36.7694689,-73.1668103,False,-1,1.0,Bío-Bío
auscan1,Austral Canastero,Asthenes anthoides,L629583,SN Península de Hualpén--Humedal Lenga,2016-07-24,-36.7694689,-73.1668103,False,-1,2.0,Bío-Bío
corcan1,Cordilleran Canastero,Asthenes modesta,L4817359,cercanías del taco lampa,2016-07-25,-33.2177228,-70.8981657,True,-1,6.0,Región Metropolitana de Santiago
rudtur,Ruddy Turnstone,Arenaria interpres,L4818911,"Caleta grande, Cocholgue",2016-07-25,-36.5950294,-72.9775214,True,-1,6.0,Bío-Bío
regcoo1,Red-gartered Coot,Fulica armillata,L504551,Carrizal Bajo--Humedal,2016-07-26,-28.0840212,-71.1426115,False,-1,77.0,Atacama
comgal1,Common Gallinule,Gallinula galeata,L668852,Río Lluta--Desembocadura,2016-07-26,-18.4165392,-70.3224081,False,-1,63.0,Arica y Parinacota
andgul1,Andean Gull,Chroicocephalus serranus,L668852,Río Lluta--Desembocadura,2016-07-26,-18.4165392,-70.3224081,False,-1,300.0,Arica y Parinacota
leater1,Least Tern,Sternula antillarum,L668852,Río Lluta--Desembocadura,2016-07-26,-18.4165392,-70.3224081,False,-1,3.0,Arica y Parinacota
slccoo1,Slate-colored Coot,Fulica ardesiaca,L673642,Río Elqui--Desembocadura,2016-07-26,-29.8933968,-71.2727094,False,-1,1.0,Coquimbo
pedpet1,Peruvian Diving-Petrel,Pelecanoides garnotii,L4819278,"CL-Bío-Bío-Océano Pacífico Sur - -37,0929x-73,2894 - 27-07-2016 08:07",2016-07-26,-37.092948,-73.289387,True,-1,6.0,Bío-Bío
whcpin,White-cheeked Pintail,Anas bahamensis,L516540,Río Huasco--Desembocadura,2016-07-26,-28.4481664,-71.2002039,False,-1,3.0,Atacama
twbplo1,Two-banded Plover,Charadrius falklandicus,L516540,Río Huasco--Desembocadura,2016-07-26,-28.4481664,-71.2002039,False,-1,2.0,Atacama
rucdot1,Rufous-chested Dotterel,Charadrius modestus,L516540,Río Huasco--Desembocadura,2016-07-26,-28.4481664,-71.2002039,False,-1,1.0,Atacama
soasni3,Magellanic Snipe,Gallinago magellanica,L516540,Río Huasco--Desembocadura,2016-07-26,-28.4481664,-71.2002039,False,-1,2.0,Atacama
whfibi,White-faced Ibis,Plegadis chihi,L516540,Río Huasco--Desembocadura,2016-07-26,-28.4481664,-71.2002039,False,-1,3.0,Atacama
commin1,Common Miner,Geositta cunicularia,L516540,Río Huasco--Desembocadura,2016-07-26,-28.4481664,-71.2002039,False,-1,1.0,Atacama
leasee1,Least Seedsnipe,Thinocorus rumicivorus,L2345204,Complejo Humedal Rocuant-Andalién,2016-07-26,-36.7393839,-73.0612278,False,-1,15.0,Bío-Bío
incter1,Inca Tern,Larosterna inca,L862580,Isla Santa María,2016-07-26,-37.0348991,-73.5074615,False,-1,19.0,Bío-Bío
impcor1,Imperial Cormorant,Leucocarbo atriceps,L862580,Isla Santa María,2016-07-26,-37.0348991,-73.5074615,False,-1,75.0,Bío-Bío
robpoc1,Rosy-billed Pochard,Netta peposaca,L4025581,Universidad de Concepción,2016-07-26,-36.8278022,-73.0380106,False,-1,1.0,Bío-Bío
rudtur,Ruddy Turnstone,Arenaria interpres,L629582,Rocuant--Canal El Morro,2016-07-27,-36.7354449,-73.0929422,False,-1,10.0,Bío-Bío
slccoo1,Slate-colored Coot,Fulica ardesiaca,L602292,Desembocadura Río Elqui,2016-07-27,-29.8940107,-71.2723231,True,-1,1.0,Coquimbo
whcpin,White-cheeked Pintail,Anas bahamensis,L3679772,Canal Ifarle,2016-07-27,-36.7461661,-73.0837101,False,-1,20.0,Bío-Bío
bawswa1,Blue-and-white Swallow,Pygochelidon cyanoleuca,L3679772,Canal Ifarle,2016-07-27,-36.7461661,-73.0837101,False,-1,10.0,Bío-Bío
robpoc1,Rosy-billed Pochard,Netta peposaca,L4025581,Universidad de Concepción,2016-07-27,-36.8278022,-73.0380106,False,-1,1.0,Bío-Bío
snoplo5,Snowy Plover,Charadrius nivosus,L4796325,Playa Curiñanco,2016-07-27,-39.7413163,-73.3934784,True,-1,4.0,Los Ríos
leater1,Least Tern,Sternula antillarum,L668852,Río Lluta--Desembocadura,2016-07-27,-18.4165392,-70.3224081,False,-1,2.0,Arica y Parinacota
gybsee1,Gray-breasted Seedsnipe,Thinocorus orbignyianus,L4777395,Lo Amarillo,2016-07-28,-33.2904316,-70.9731817,False,-1,15.0,Región Metropolitana de Santiago
rubmin1,Rufous-banded Miner,Geositta rufipennis,L4777395,Lo Amarillo,2016-07-28,-33.2904316,-70.9731817,False,-1,254.0,Región Metropolitana de Santiago
crachi1,Crag Chilia,Ochetorhynchus melanurus,L4777395,Lo Amarillo,2016-07-28,-33.2904316,-70.9731817,False,-1,8.0,Región Metropolitana de Santiago
corcan1,Cordilleran Canastero,Asthenes modesta,L4777395,Lo Amarillo,2016-07-28,-33.2904316,-70.9731817,False,-1,6.0,Región Metropolitana de Santiago
bkbsht1,Black-billed Shrike-Tyrant,Agriornis montanus,L4777395,Lo Amarillo,2016-07-28,-33.2904316,-70.9731817,False,-1,3.0,Región Metropolitana de Santiago
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L4777395,Lo Amarillo,2016-07-28,-33.2904316,-70.9731817,False,-1,11.0,Región Metropolitana de Santiago
blkski,Black Skimmer,Rynchops niger,L4823722,"-32.917x-71.506 - jul. 29, 2016 11:06",2016-07-29,-32.9165323,-71.5058745,True,-1,100.0,Valparaíso
slbpar1,Slender-billed Parakeet,Enicognathus leptorhynchus,L4829327,Camino Santa Fe - Laja,2016-07-30,-37.4403586,-72.5941038,True,-1,300.0,Bío-Bío
slccoo1,Slate-colored Coot,Fulica ardesiaca,L602292,Desembocadura Río Elqui,2016-07-30,-29.8940107,-71.2723231,True,-1,1.0,Coquimbo
ameoys,American Oystercatcher,Haematopus palliatus,L602292,Desembocadura Río Elqui,2016-07-30,-29.8940107,-71.2723231,True,-1,150.0,Coquimbo
whbmoc1,White-banded Mockingbird,Mimus triurus,L4555860,Rulos cerca del Lago,2016-07-30,-35.6587462,-71.2856865,True,-1,1.0,Maule
bawnig1,Band-winged Nightjar,Systellura longirostris,L4829637,Cerro Carachas,2016-07-30,-33.3060073,-70.9200311,True,-1,6.0,Región Metropolitana de Santiago
andgul1,Andean Gull,Chroicocephalus serranus,L668852,Río Lluta--Desembocadura,2016-07-30,-18.4165392,-70.3224081,False,-1,350.0,Arica y Parinacota
grhgul,Gray-hooded Gull,Chroicocephalus cirrocephalus,L668852,Río Lluta--Desembocadura,2016-07-30,-18.4165392,-70.3224081,False,-1,1.0,Arica y Parinacota
leater1,Least Tern,Sternula antillarum,L668852,Río Lluta--Desembocadura,2016-07-30,-18.4165392,-70.3224081,False,-1,2.0,Arica y Parinacota
triher,Tricolored Heron,Egretta tricolor,L668852,Río Lluta--Desembocadura,2016-07-30,-18.4165392,-70.3224081,False,-1,1.0,Arica y Parinacota
commin1,Common Miner,Geositta cunicularia,L10565227,El Yali National Reserve,,-33.7582,-71.6942,True,-1,0.0,Valparaíso
twbplo1,Two-banded Plover,Charadrius falklandicus,L960027,Huentelauquén--Llanos,2016-07-31,-31.5894299,-71.557517,False,-1,10.0,Coquimbo
whfibi,White-faced Ibis,Plegadis chihi,L516540,Río Huasco--Desembocadura,2016-07-31,-28.4481664,-71.2002039,False,-1,0.0,Atacama
rngtyr1,Rufous-naped Ground-Tyrant,Muscisaxicola rufivertex,L4830961,Quebrada de Marquesa--Norte,2016-07-31,-29.7618428,-70.7088271,False,-1,12.0,Coquimbo
mosfin1,Mourning Sierra Finch,Rhopospina fruticeti,L4830961,Quebrada de Marquesa--Norte,2016-07-31,-29.7618428,-70.7088271,False,-1,200.0,Coquimbo
gryfin2,Greater Yellow-Finch,Sicalis auriventris,L4830961,Quebrada de Marquesa--Norte,2016-07-31,-29.7618428,-70.7088271,False,-1,25.0,Coquimbo
whcpet1,White-chinned Petrel,Procellaria aequinoctialis,L570174,Quintero--Pelágico,2016-07-31,-32.7693779,-71.5838242,False,-1,120.0,Valparaíso
comgal1,Common Gallinule,Gallinula galeata,L668852,Río Lluta--Desembocadura,2016-08-01,-18.4165392,-70.3224081,False,-1,80.0,Arica y Parinacota
andgul1,Andean Gull,Chroicocephalus serranus,L668852,Río Lluta--Desembocadura,2016-08-01,-18.4165392,-70.3224081,False,-1,500.0,Arica y Parinacota
grhgul,Gray-hooded Gull,Chroicocephalus cirrocephalus,L668852,Río Lluta--Desembocadura,2016-08-01,-18.4165392,-70.3224081,False,-1,1.0,Arica y Parinacota
leater1,Least Tern,Sternula antillarum,L668852,Río Lluta--Desembocadura,2016-08-01,-18.4165392,-70.3224081,False,-1,2.0,Arica y Parinacota
greegr,Great Egret,Ardea alba,L668852,Río Lluta--Desembocadura,2016-08-01,-18.4165392,-70.3224081,False,-1,15.0,Arica y Parinacota
triher,Tricolored Heron,Egretta tricolor,L668852,Río Lluta--Desembocadura,2016-08-01,-18.4165392,-70.3224081,False,-1,1.0,Arica y Parinacota
bcnher,Black-crowned Night-Heron,Nycticorax nycticorax,L668852,Río Lluta--Desembocadura,2016-08-01,-18.4165392,-70.3224081,False,-1,60.0,Arica y Parinacota
ausneg1,Austral Negrito,Lessonia rufa,L668852,Río Lluta--Desembocadura,2016-08-01,-18.4165392,-70.3224081,False,-1,2.0,Arica y Parinacota
creduc1,Crested Duck,Lophonetta specularioides,L1153126,Valle de Azapa--Tranque Sobraya,2016-08-03,-18.5752738,-70.0235939,False,-1,2.0,Arica y Parinacota
yebtea1,Yellow-billed Teal,Anas flavirostris,L1153126,Valle de Azapa--Tranque Sobraya,2016-08-03,-18.5752738,-70.0235939,False,-1,12.0,Arica y Parinacota
shicow,Shiny Cowbird,Molothrus bonariensis,L4658754,Edificio Investigacion Usach,2016-08-03,-33.4498003,-70.6817396,True,-1,51.0,Región Metropolitana de Santiago
